file_path,vul_id,line_no,severity,vul_name,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_size_53a.java,129,55,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_size_54a.java,129,55,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_size_61a.java,129,32,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_size_66a.java,129,55,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_size_67a.java,129,60,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_size_68a.java,129,56,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_size_71a.java,129,55,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_size_72a.java,129,56,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_size_73a.java,129,56,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_size_74a.java,129,56,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_size_75a.java,129,58,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_size_81_bad.java,129,55,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_01.java,129,118,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_02.java,129,122,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_03.java,129,51,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_04.java,129,129,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_05.java,129,58,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_06.java,129,127,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_07.java,129,56,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_08.java,129,64,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_09.java,129,51,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_10.java,129,51,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_11.java,129,51,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_12.java,129,51,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_13.java,129,122,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_14.java,129,51,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_15.java,129,125,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_16.java,129,52,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_17.java,129,60,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_21.java,129,58,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_22a.java,129,59,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_31.java,129,125,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_41.java,129,68,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_42.java,129,125,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_45.java,129,73,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_51a.java,129,55,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_52a.java,129,55,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_53a.java,129,55,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_54a.java,129,55,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_61a.java,129,33,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_66a.java,129,55,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_67a.java,129,60,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_68a.java,129,56,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_71a.java,129,55,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_72a.java,129,56,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_73a.java,129,56,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_74a.java,129,56,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_75a.java,129,58,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__connect_tcp_array_write_no_check_81_bad.java,129,55,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_01.java,129,98,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_02.java,129,46,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_03.java,129,46,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_04.java,129,53,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_05.java,129,111,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_06.java,129,109,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_07.java,129,109,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_08.java,129,117,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_09.java,129,104,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_10.java,129,46,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_11.java,129,46,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_12.java,129,46,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_13.java,129,104,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_14.java,129,104,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_15.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_16.java,129,100,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_17.java,129,104,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_21.java,129,51,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_22a.java,129,52,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_31.java,129,105,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_41.java,129,66,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_42.java,129,105,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_45.java,129,71,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_51a.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_52a.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_53a.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_54a.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_61a.java,129,33,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_66a.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_67a.java,129,53,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_68a.java,129,49,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_71a.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_72a.java,129,49,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_73a.java,129,49,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_74a.java,129,49,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_75a.java,129,51,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_max_81_bad.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_01.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_02.java,129,104,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_03.java,129,46,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_04.java,129,111,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_05.java,129,111,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_06.java,129,109,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_07.java,129,51,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_08.java,129,59,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_09.java,129,46,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_10.java,129,104,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_11.java,129,104,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_12.java,129,105,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_13.java,129,104,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_14.java,129,46,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_15.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_16.java,129,47,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_17.java,129,104,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_21.java,129,51,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_22a.java,129,52,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_31.java,129,105,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_41.java,129,66,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_42.java,129,105,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_45.java,129,71,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_51a.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_52a.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_53a.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_54a.java,129,48,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_61a.java,129,33,3,Improper Validation of Array Index,,,,,
CWE129_Improper_Validation_of_Array_Index__console_readLine_array_read_check_min_66a.java,129,48,3,Improper Validation of Array Index,,,,,
